Brand ID,Plant,Cross Plant Configurable Material,Style,Material Number ID,Material Number Text,Color (nrf Color Code),Characteristic Value For Main Sizes Of Variants ID,Fashion Information Field 1,HS2 Product Category,Brand Territory,Last Season Year/Season EMEA,Lot Logo fullbleed-desktop,ATP Current Week 30plus
NF,D060 - VF EDC (BE),NF0A7WGI1731,BABY BEAR MITT,NF0A7WGI1731001,"BABY BEAR MITT UTILITY BROWN, 0-6M",210 - MEDIUM BROWN,06M,K - Kids,104 - ACC_Hand and Arm Wear,992 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7WGI173-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A8ASAJK31,UTILITY FUTUREFLEECE TO,NF0A8ASAJK31005,"UTILITY FUTUREFLEECE TO TNF BLA, X Large",001 - BLACK,XL,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8ASAJK3-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A82WVOL11,W VERBIER GTX JKT,NF0A82WVOL11006,"W VERBIER GTX JKT ALMONDBUTTRPTPP, Large",251 - DARK BEIGE,L,W - Womens,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A82WVOL1-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A7ZIVI0HS,W HYALITE SYN HD,NF0A7ZIVI0HS001,"W HYALITE SYN HD BOYSENBERRY, Medium",601 - DARK RED,M,W - Womens,115 - APP_Outerwear,,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7ZIVI0H-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A87JR0UZ1,W PLUS FLEX HIGH RISE 2,NF0A87JR0UZ1001,"W PLUS FLEX HIGH RISE 2 SMO, 3X, Regular",030 - MEDIUM GREY,3X,W - Womens,113 - APP_Bottom,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87JR0UZ-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A7R2VKX71,M AYUS TECH JKT,NF0A7R2VKX71001,"M AYUS TECH JKT TNF BLK/TNF BLK, Small",001 - BLACK,S,M - Mens,115 - APP_Outerwear,321 - Mountain Essentials,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7R2VKX7-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A8B3WFN41,M S/S GPS TEE  PARIS,NF0A8B3WFN41002,"M S/S GPS TEE  PARIS TNF WHITE, Small",100 - WHITE,S,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8B3WFN4-HERO?$hero-fullbleed-desktop$,10
NF,D060 - VF EDC (BE),NF0A880TH5F1,M OUTDOOR GRAPHIC HOODI,NF0A880TH5F1002,"M OUTDOOR GRAPHIC HOODI MONUMEN, X Large",030 - MEDIUM GREY,XL,M - Mens,114 - APP_Top,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A880TH5F-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A8DVTFN41,M S/S GPS TORINO LE GRU,NF0A8DVTFN41003,"M S/S GPS TORINO LE GRU TNF WHI, X Large",100 - WHITE,XL,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DVTFN4-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A87ZKJK31,M SUMMIT VERBIER GTX JA,NF0A87ZKJK31005,"M SUMMIT VERBIER GTX JA TNF BLACK, Small",001 - BLACK,S,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87ZKJK3-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A852BI0N1,M COTTON VEST,NF0A852BI0N1004,"M COTTON VEST SULPHUR MOSS, X Large",312 - OLIVE,XL,M - Mens,115 - APP_Outerwear,,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A852BI0N-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A89PDJK31,TEEN SLIM FIT JOGGERS,NF0A89PDJK31003,"TEEN SLIM FIT JOGGERS TNF, Large (14/16)",001 - BLACK,L,K - Kids,113 - APP_Bottom,992 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89PDJK3-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A8DEBBO51,W TNF MOUNTAIN LANDSCAP,NF0A8DEBBO51004,"W TNF MOUNTAIN LANDSCAP TNF BLACK, Large",001 - BLACK,L,W - Womens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DEBBO5-HERO?$hero-fullbleed-desktop$,18
NF,D060 - VF EDC (BE),NF0A87215ON1,W SUNRISER SHORT 2.5IN,NF0A87215ON1002,"W SUNRISER SHORT 2.5IN T, X Large, Short",001 - BLACK,XL,W - Womens,113 - APP_Bottom,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87215ON-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A87J5XIW1,M MA FZ FLEECE,NF0A87J5XIW1006,"M MA FZ FLEECE HIGH RISE GREY/, Large",030 - MEDIUM GREY,L,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87J5XIW-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A88TV1NO1,M TRRA PK HD,NF0A88TV1NO1003,"M TRRA PK HD Midnight Petrol, Small",304 - DARK TEAL,S,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88TV1NO-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A8AADKZ21,M HEDGEHOG FL (EUR),NF0A8AADKZ21006,"M HEDGEHOG FL (EUR) TNF BLK/ZINC GR, 8",001 - BLACK,080,M - Mens,123 - FTW_Shoe,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8AADKZ2-HERO?$hero-fullbleed-desktop$,10
NF,D060 - VF EDC (BE),NF0A87YF4XO1,M DRAGLINE JKT,NF0A87YF4XO1004,"M DRAGLINE JKT TNF Black/Smoke, Large",001 - BLACK,L,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87YF4XO-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A7W5NKN61,W VECTIV INFINITE 2,NF0A7W5NKN61010,"W VECTIV INFINITE 2 ASPHLTGR/TNFWHT, 6.5",021 - DARK GREY,065,W - Womens,123 - FTW_Shoe,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7W5NKN6-HERO?$hero-fullbleed-desktop$,13
NF,D060 - VF EDC (BE),NF0A8AJEDYX1,M SMALL BOX HOODIE,NF0A8AJEDYX1004,"M SMALL BOX HOODIE TNFLIGHTGREY, X Large",050 - LIGHT GREY,XL,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8AJEDYX-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A87JS1NI1,W FLEX 28IN TIGHT,NF0A87JS1NI1001,"W FLEX 28IN TIGHT Midnig, Large, Regular",501 - DARK PURPLE,L,W - Womens,113 - APP_Bottom,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87JS1NI-HERO?$hero-fullbleed-desktop$,29
NF,D060 - VF EDC (BE),NF0A89G31NO1,M LIMBARA INS PARKA,NF0A89G31NO1003,"M LIMBARA INS PARKA Midnight Pe, X Small",304 - DARK TEAL,XS,M - Mens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89G31NO-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A88UKQLI1,G OSITO F/Z HOODIE,NF0A88UKQLI1003,"G OSITO F/Z HOODIE WHITE DU, Small (7/8)",100 - WHITE,S,K - Kids,114 - APP_Top,992 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88UKQLI-HERO?$hero-fullbleed-desktop$,8
NF,D060 - VF EDC (BE),NF0A8B3RN3P1,M S/S GPS TEE  VAL D'IS,NF0A8B3RN3P1002,"M S/S GPS TEE  VAL D'IS NIGHT GR, Medium",301 - DARK GREEN,M,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8B3RN3P-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A85823X41,W NSE PATCH TEE,NF0A85823X41002,"W NSE PATCH TEE GRAVEL, Medium",260 - MEDIUM BEIGE,M,W - Womens,114 - APP_Top,,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A85823X4-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A8A9F9OS1,W THERM TRAC MU V NO,NF0A8A9F9OS1004,"W THERM TRAC MU V NO LUNAR STONE YAR, 8",501 - DARK PURPLE,080,W - Womens,123 - FTW_Shoe,322 - Off Mountain,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8A9F9OS-HERO?$hero-fullbleed-desktop$,23
NF,D060 - VF EDC (BE),NF0A87FBJK31,M ESSENTIAL FZ HOODIE,NF0A87FBJK31004,"M ESSENTIAL FZ HOODIE TNF BLACK, X Large",001 - BLACK,XL,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87FBJK3-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A7ZIXKX71,TEEN CIRCULAR  VEST,NF0A7ZIXKX71004,"TEEN CIRCULAR  VEST TNF BLK/TNF, X Large",001 - BLACK,XL,K - Kids,115 - APP_Outerwear,321 - Mountain Essentials,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7ZIXKX7-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A86QJ3X41,M CLASS V PF BL SHORT,NF0A86QJ3X41014,"M CLASS V PF BL SHORT G, Medium, Regular",260 - MEDIUM BEIGE,M,M - Mens,113 - APP_Bottom,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A86QJ3X4-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A84IWQLI1,W GOTHAM JACKET,NF0A84IWQLI1007,"W GOTHAM JACKET WHITE DUNE, Large",100 - WHITE,L,W - Womens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A84IWQLI-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A4SVPKX71,W SUZANNE TRICL,NF0A4SVPKX71004,"W SUZANNE TRICL TNF BLK/TNF BLK, Medium",001 - BLACK,M,W - Womens,115 - APP_Outerwear,321 - Mountain Essentials,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A4SVPKX7-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A8DVE6821,M S/S GPS MODENA,NF0A8DVE6821002,"M S/S GPS MODENA TNF RED, X Large",610 - MEDIUM RED,XL,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DVE682-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A89PTTOJ1,G DREW PEAK CROP P/O HO,NF0A89PTTOJ1002,"G DREW PEAK CROP P/O HO, Medium (10/12)",420 - MEDIUM BLUE,M,K - Kids,114 - APP_Top,992 - Not Applicable,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89PTTOJ-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A7UTQKIM1,M BALFRON JKT,NF0A7UTQKIM1004,"M BALFRON JKT SUNSPRIT/TNFBLK, X Large",740 - LIGHT YELLOW,XL,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7UTQKIM-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A8A6D6WO1,W SS EASY TEE,NF0A8A6D6WO1002,"W SS EASY TEE Midnight Mauve/, Medium",501 - DARK PURPLE,M,W - Womens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8A6D6WO-HERO?$hero-fullbleed-desktop$,26
NF,D060 - VF EDC (BE),NF0A87JFJ4U1,M MA FLEECE JOGGER,NF0A87JFJ4U1006,"M MA FLEECE JOGGER HG, XX Large, Regular",030 - MEDIUM GREY,XXL,M - Mens,113 - APP_Bottom,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87JFJ4U-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A87UPVOL1,SOUKUU TR TANK,NF0A87UPVOL1005,"SOUKUU TR TANK CHILI PEPPER RE, X Small",601 - DARK RED,XS,M - Mens,114 - APP_Top,992 - Not Applicable,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87UPVOL-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A893R5II1,M MA FLEECE HD 1/4 ZIP,NF0A893R5II1006,"M MA FLEECE HD 1/4 ZIP Clay Gre, X Small",030 - MEDIUM GREY,XS,M - Mens,114 - APP_Top,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A893R5II-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A8CMTKY41,M HALF DOME PHOTO SS TE,NF0A8CMTKY41003,"M HALF DOME PHOTO SS TE TNFBLACK/, Large",001 - BLACK,L,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8CMTKY4-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A55GFQLI1,M SCRAP BKL CALI HD,NF0A55GFQLI1001,"M SCRAP BKL CALI HD WHITE DUNE, Large",100 - WHITE,L,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A55GFQLI-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A87J5XIW1,M MA FZ FLEECE,NF0A87J5XIW1005,"M MA FZ FLEECE HIGH RISE GREY/, Medium",030 - MEDIUM GREY,M,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87J5XIW-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A87EBPOJ1,M SS24 COORDINATES CREW,NF0A87EBPOJ1006,"M SS24 COORDINATES CREW IRON RED, Medium",601 - DARK RED,M,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87EBPOJ-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A5J8TCA11,W FUTUREFLC FZ HDY,NF0A5J8TCA11003,"W FUTUREFLC FZ HDY RADIANT ORAN, X Large",810 - MEDIUM ORANGE,XL,W - Womens,115 - APP_Outerwear,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A5J8TCA1-HERO?$hero-fullbleed-desktop$,12
NF,D060 - VF EDC (BE),NF0A88Y9JK31,M HIGHER RUN RAIN JKT,NF0A88Y9JK31006,"M HIGHER RUN RAIN JKT TNF BLACK, X Large",001 - BLACK,XL,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88Y9JK3-HERO?$hero-fullbleed-desktop$,13
NF,D060 - VF EDC (BE),NF0A84TGJK31,M S/S GPS TEE PRAGUE,NF0A84TGJK31005,"M S/S GPS TEE PRAGUE TNF BLACK, XX Large",001 - BLACK,XXL,M - Mens,114 - APP_Top,322 - Off Mountain,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A84TGJK3-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A82HAJK31,M S/S GPS REC TEE KHAR,NF0A82HAJK31006,"M S/S GPS REC TEE KHAR CRLW BLA, X Small",001 - BLACK,XS,M - Mens,114 - APP_Top,322 - Off Mountain,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A82HAJK3-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A8BZSFN41,M SCHEMATIC GRID SS TEE,NF0A8BZSFN41006,"M SCHEMATIC GRID SS TEE TNF WH, XX Large",100 - WHITE,XXL,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8BZSFN4-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF00CSV4KY41,M L/S NEW PEAK T,NF00CSV4KY41001,"M L/S NEW PEAK T TNFBLACK/TNFWHT, Large",001 - BLACK,L,M - Mens,114 - APP_Top,322 - Off Mountain,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF00CSV4KY4-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A87Y71I41,M CHAKAL PNT,NF0A87Y71I41004,"M CHAKAL PNT Clay Grey, Large, Regular",030 - MEDIUM GREY,L,M - Mens,113 - APP_Bottom,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87Y71I4-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A88XRCZ61,M TNF FLEESKI 1/4 ZIP,NF0A88XRCZ61001,"M TNF FLEESKI 1/4 ZIP TNF BLUE, Large",401 - DARK BLUE,L,M - Mens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88XRCZ6-HERO?$hero-fullbleed-desktop$,10
NF,D060 - VF EDC (BE),NF0A2TX5D9V1,M S/S SIMPLE DOME TE,NF0A2TX5D9V1002,"M S/S SIMPLE DOME TE BRITISH KHA, Medium",251 - DARK BEIGE,M,M - Mens,114 - APP_Top,322 - Off Mountain,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A2TX5D9V-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A8A0F6821,M ANNIVERSARY LS TEE,NF0A8A0F6821002,"M ANNIVERSARY LS TEE TNF RED, X Large",610 - MEDIUM RED,XL,M - Mens,114 - APP_Top,993 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8A0F682-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A82WVODF1,W VERBIER GTX JKT,NF0A82WVODF1005,"W VERBIER GTX JKT RDNTORG/ALMDBT, Medium",810 - MEDIUM ORANGE,M,W - Womens,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A82WVODF-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A85YXTOB1,M SUMMER LT SUN HDY,NF0A85YXTOB1005,"M SUMMER LT SUN HDY WHITE DUNE/, X Large",100 - WHITE,XL,M - Mens,114 - APP_Top,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A85YXTOB-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A85YXTOB1,M SUMMER LT SUN HDY,NF0A85YXTOB1004,"M SUMMER LT SUN HDY WHITE DUNE, XX Large",100 - WHITE,XXL,M - Mens,114 - APP_Top,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A85YXTOB-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A89ZA2KV1,SOUKUU UTIL SHELL PANT,NF0A89ZA2KV1006,"SOUKUU UTIL SHELL PANT, Medium, Regular",001 - BLACK,M,M - Mens,113 - APP_Bottom,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89ZA2KV-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A852NI0M1,W KNOTTY WIND JKT,NF0A852NI0M1003,"W KNOTTY WIND JKT MANDARIN, Small",830 - LIGHT ORANGE,S,W - Womens,115 - APP_Outerwear,,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A852NI0M-HERO?$hero-fullbleed-desktop$,8
NF,D060 - VF EDC (BE),NF0A8874WKO1,M REAXION AMP CREW PRIN,NF0A8874WKO1005,"M REAXION AMP CREW PRIN DESERT, X Small",220 - RUST/COPPER,XS,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8874WKO-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A87F03X41,W GRAPHIC S/S TEE 3,NF0A87F03X41006,"W GRAPHIC S/S TEE 3 GRAVEL, Medium",260 - MEDIUM BEIGE,M,W - Womens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87F03X4-HERO?$hero-fullbleed-desktop$,14
NF,D060 - VF EDC (BE),NF0A4SZ9QV21,M RAG REDBX CREW NEW,NF0A4SZ9QV21001,"M RAG REDBX CREW NEW KHAKISTN/, XX Large",260 - MEDIUM BEIGE,XXL,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A4SZ9QV2-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A7W6CRMO1,M VECTIV EXPLRS 2 FL,NF0A7W6CRMO1009,"M VECTIV EXPLRS 2 FL FOREST OLIVE/T, 7.5",312 - OLIVE,075,M - Mens,123 - FTW_Shoe,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7W6CRMO-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A7UJFI0P1,M BLVW STRCH DWN JKT,NF0A7UJFI0P1003,"M BLVW STRCH DWN JKT PINE NEEDLE, Small",301 - DARK GREEN,S,M - Mens,115 - APP_Outerwear,,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7UJFI0P-HERO?$hero-fullbleed-desktop$,20
NF,D060 - VF EDC (BE),NF0A7Z9RI0H1,W HYALITE DOWN PARKA-EU,NF0A7Z9RI0H1003,"W HYALITE DOWN PARKA - EU BOYSENB, Small",601 - DARK RED,S,W - Womens,115 - APP_Outerwear,,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7Z9RI0H-HERO?$hero-fullbleed-desktop$,14
NF,D060 - VF EDC (BE),NF0A8A9RRMO1,M ALTAMESA 300,NF0A8A9RRMO1010,"M ALTAMESA 300 FOREST OLIVE/TN, 11.5",312 - OLIVE,115,M - Mens,123 - FTW_Shoe,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8A9RRMO-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A82WM8YK1,M TSIRKU GTX JKT,NF0A82WM8YK1004,"M TSIRKU GTX JKT CHLOROPHYLL GRN, Medium",320 - BRIGHT GREEN,M,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A82WM8YK-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A89JHJL11,M GLACIER HVWT 1/2 ZIP,NF0A89JHJL11002,"M GLACIER HVWT 1/2 ZIP TNFBLU/ASP, Large",401 - DARK BLUE,L,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89JHJL1-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A7ZFQKOM1,M DIABLO RECYCLED DOWN HO,NF0A7ZFQKOM1001,"M DIABLO RECYCLED DOWN HO ALMN, XX Large",251 - DARK BEIGE,XXL,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7ZFQKOM-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A87N5YPO1,M S/S EASY TEE,NF0A87N5YPO1002,"M S/S EASY TEE TNF WHITE/TNF B, X Small",100 - WHITE,XS,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87N5YPO-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A3XEPQIX1,W 96 RETRO NPTSE VST,NF0A3XEPQIX1002,"W 96 RETRO NPTSE VST VIOLET CRO, X Small",510 - MEDIUM PURPLE,XS,W - Womens,115 - APP_Outerwear,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3XEPQIX-HERO?$hero-fullbleed-desktop$,8
NF,D060 - VF EDC (BE),NF0A7UTZJK31,W BREITHORN HDY,NF0A7UTZJK31006,"W BREITHORN HDY TNF BLACK, X Large",001 - BLACK,XL,W - Womens,115 - APP_Outerwear,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7UTZJK3-HERO?$hero-fullbleed-desktop$,11
NF,D060 - VF EDC (BE),NF0A3FJX8K21,TNF LOGO BOX CUF BNE,NF0A3FJX8K21002,"TNF LOGO BOX CUF BNE, One Size, Regular",410 - NAVY,OS,M - Mens,105 - ACC_Headwear,992 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3FJX8K2-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A5IIL1K11,M SMALL BOX PANT,NF0A5IIL1K11005,"M SMALL BOX PANT VNDSGY, Medium, Regular",021 - DARK GREY,M,M - Mens,113 - APP_Bottom,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A5IIL1K1-HERO?$hero-fullbleed-desktop$,22
NF,D060 - VF EDC (BE),NF0A87NKNXQ1,W SS BOX NSE RELAXED TE,NF0A87NKNXQ1003,"W SS BOX NSE RELAXED TE LIGHT MAH, Small",610 - MEDIUM RED,S,W - Womens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87NKNXQ-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A88UE1I71,G RVR PERRITO JKT,NF0A88UE1I71005,"G RVR PERRITO JKT Deep Mulb, Small (7/8)",501 - DARK PURPLE,S,K - Kids,115 - APP_Outerwear,992 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88UE1I7-HERO?$hero-fullbleed-desktop$,7
NF,D060 - VF EDC (BE),NF0A89EPNL11,W ESSENTIAL OVERSIZE CR,NF0A89EPNL11003,"W ESSENTIAL OVERSIZE CR EVERGREE, Medium",301 - DARK GREEN,M,W - Womens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89EPNL1-HERO?$hero-fullbleed-desktop$,24
